,product_id,star_rating,review_body
729,0986763322,5,"Even adter reading the other two books, I simply wasn't prepaired for the excitment in this book. It kept me bitting my nails while praying the book would never end! Again, the characters are simply amazing as is their wonderfuly creative author! This is a must read!!"
730,1893910954,5,"I love this book! I've often thought, \\""What can I do to help turn around the damage that is being done to the beautiful rainforests?\\"" 50 Simple Steps has empowered me. Small, easy adjustments. Or bigger leaps. I'm giving this book as gifts to my friends and family."
731,0871845199,5,THIS BOOK IS FANTASTIC.  THE COLOR DIGITAL PHOTOGRAPHS ARE GORGEOUS AND VERY DETAILED.  THE LISTS BY TITLE ARE EASY TO USE AND THE NUMBER SYSTEM IS GREAT TO FIND THE VALUE OF BILLS BY GRADE.  THIS IS THE BEST BOOK A NOVICE COLLECTOR COULD EVER BUY TO LEARN ABOUT PAPER MONEY AND THE VALUE OF THE NOTES BASED ON THEIR CONDITION AND RARITY.
732,057122993X,3,"Late in life, Sir Isaac Newton, left Cambridge and took a job as head of the Mint in London. Part of his job was to combat counterfeiters, and the story of Newton tracking one particular counterfeiter is the basis of this book.  The author makes much of Newton's dogged pursuit of his quarry and his ruthlessness in condemning this man to jail.  There seems to be general surprise that Newton could be so practical and determined.  I found the actual story quite slight, a bit Dan Brownish, but not quite so dull.<br />I don't want to condemn the book outright though, I found it very interesting in describing the times - the London society, its traders, its habits, even the backround on Newton.  The one sentence I can still remember describes the approaches to London \\"" [He] would have known he was getting close, when he passed the heaps of human and animal waste carted just outside the city every day and dumped along the roadways.  Travellers gasped, covered their faces, sped by as fast as they could, gagging\\"""
733,0984376151,5,An interesting read illustrated with insightful paintings about American society today. Ben Franklin's quotations and Rachel Haynie commentaries on Buckley's metaphorical currency paintings give us a fresh look at our selves.
734,0615636659,5,"Witch is a blast from the past but with a menace which is frighteningly present. Controlled, scary, edgy, unputdownable, this is writing at its best.  Well done, Lorne Patterson."
735,0609802070,5,"This should be part of every couple's first kitchen bookshelf, along with the Better Homes and Gardens New Cook Book and Joy of Cooking. Those three are enough to work with for many years.<br /><br />As for Timing is Everything, one can refer to it quickly and repeatedly just for the right time, temperature, and method for just about any type of food.  Without pictures or much descriptive accompaniment, readers will need only find the type of food they wish to prepare, and the author has provided many quick ways to cook them all, including microwaving, and has given seasoning methods, as well.<br /><br />After 40 years in the kitchen, I still refer to this eay-to-use guide regularly.  I recommend it to anyone short of trained chefs.  They might even take a look at it now and then for things they don't often prepare."
736,0071383301,5,"It really is, Mike knew, mike knew, this man is a hero to me, a real path finder and maker.  If you are, will or want to be a bodybuilder get his book and follow his lead, its the truth and its science.  Mike Mentzer was right, RIP!"
737,0877845247,5,"It's a great great book written and compiled. The contents are so relevant in today's context, although it was a book written more than 20 years ago. Great reads, and a good reference for parents whether or not you believe in God."
738,1451657471,3,"I have been eagerly anticipating reading Roberta Rich's The Midwife of Venice for months now, being completely enthralled by Venice at the moment and eager to explore it in fiction as well as non-fiction.<br /><br />I enjoyed the book and found the two main characters, wife and husband, Hannah and Isaac Levi, and their story interesting.  I definitely liked how Rich incorporated 16th century Venetian and Jewish terms info their narrative, and the glossary at the end was helpful but not really necessary as she did a good job of explaining terms in context.<br /><br />However, this was a quick read.  In fact, that's my issue with the book and why I gave it only 3 stars on my GoodReads review.  The novel is too short for the story that Rich wants to tell. With the exception of only a few scenes, it reads mostly as a detailed synopsis rather than a rich, deeply layered, complex story of a different world.<br /><br />Hannah is a midwife, but we only see her deliver one baby. She is a lifelong resident of the Jewish ghetto in Venice, but we only see her interact with one person from the ghetto, her rabbi.  Her scenes with her estranged sister, Jessica, are told with breakneck speed, and there's no time to get to know Jessica as we attempt to understand what drove her to live as she did.  I'm not a particularly skeptical reader--I tend to believe what a narrator tells me about a character--but I can't get to know, love, empathize, and relate to a character when I don't see them and hear them but am only told about them.<br /><br />I would much rather have learned about Jessica and Isaac from the beginning--how did she become a midwife, was it uncommon for wives to work, how did Isaac feel about her work--and I don't mean just backstory narrative, I mean real scenes that grab you and make you feel what the characters are feeling.  Most importantly, I would have loved to read the scene in which she invented her birthing spoons, not just heard about it, briefly in flashback.  Again, one of the most interesting parts of the story was Hannah's ministrations to Tarzi, the Turkish woman who wanted to stop having so many babies.  The appeal of this story to me for lo these many months was partly Venice but also partly the whole midwifery stuff.<br /><br />And as for Isaac. I liked him, but again only superficially.  I know nothing about his work as a merchant of Venice.  I only got to see him as a prisoner on Malta, and then the story moved way too fast.  I would rather have seen him stay at the convent for a longer time, seen more of his life under evil Joseph's whip, and the growing relationship between him and the lovely artist, Gertrudis.  I loved the story of him rescuing the  boy on the ship, but I hated the fact that I really have no idea what happened to him after he jumped off the boat.<br /><br />The speed of the narrative undermines the \\""willing suspension of disbelief\\"" that is essential for a reader to believe a story.  Without having a plethora of detailed, realistic, conversation-laden scenes in which I can  immerse myself in a story, the holes in the fabric become glaring and troubling.  I've been looking forward to reading this story for months, and I got through the book in three days.  A Diana Gabaldon novel takes me a good month, or at least a couple of weeks if I put all my other reading aside!<br /><br />I'm looking forward to Rich telling more of Hannah and Isaac's story as they journey to Constantinople, but I hope she slows down and writes a much longer book.  Her story and her characters deserve it.Again, one of the most interesting parts of the story was Hannah's ministrations to Tarzi, the Turkish woman who wanted to stop having so many babies.  The appeal of this story to me for lo these many months was partly Venice but also partly the whole midwifery stuff.<br /><br />And as for Isaac. I liked him, but again only superficially.  I know nothing about his work as a merchant of Venice.  I only got to see him as a prisoner on Malta, and then the story moved way too fast.  I would rather have seen him stay at the convent for a longer time, seen more of his life under evil Joseph's whip, and the growing relationship between him and the lovely artist, Gertrudis.  I loved the story of him rescuing the  boy on the ship, but I hated the fact that I really have no idea what happened to him after he jumped off the boat.<br /><br />The speed of the narrative undermines the \\""willing suspension of disbelief\\"" that is essential for a reader to believe a story.  Without having a plethora of detailed, realistic, conversation-laden scenes in which I can  immerse myself in a story, the holes in the fabric become glaring and troubling.  I've been looking forward to reading this story for months, and I got through the book in three days.  A Diana Gabaldon novel takes me a good month, or at least a couple of weeks if I put all my other reading aside!<br /><br />I'm looking forward to Rich telling more of Hannah and Isaac's story as they journey to Constantinople, but I hope she slows down and writes a much longer book.  Her story and her characters deserve it."
739,0142413704,1,"When a book causes girls to blush and look embarrassed I am immediately wary.  I am a teacher, mother, and older sister and I would never recommend this book.  Why when our society claims to be empowering women do we praise a book in which a girl is overjoyed to win back a boyfriend who is quicker to kiss than make sure she's okay.  Really??  If that's empowering women then I'm lost.<br /><br />Finally, girls are being exposed to more and more sexuality at earlier ages.  Why?  And if you say, \\""They'll have to come across it one day so don't be prudish and just throw it into a kids books without any respect for it\\""  you greatly misunderstand the psych-y and needs of young women.  Yes, they will need to \\""hear about sex at some point\\"" but only with proper respect to the subject and the listener.<br /><br />I highly discourage any books by this author."
740,0316084778,4,"The story follows Chrysabelle as she is trying to leave the service of vampire nobility. After being refused the option of leaving her patron at her century party, she finds her patron dead. That knowledge is her chance a freedom. The death of her patron means he no longer owns her blood rights. After growing up in the business, she relies on her former comarre aunt to help her in kine -- human -- society. Sending her to a contact, Chrysabelle ends up meeting Mal. Through various events, they find themselves sneaking into Corviniestri -- the headquarters of vampire society -- to stop a plot that could lift the veil between vampires and mortals.<br /><br />Reading this book, it is easy to see how Anne Rice and Vampire: The Masquerade has shaped our modern perceptions of vampires. From the houses and powers attributed to a specific house to the drinking of vampire blood to become undead, one has to wonder whether we will ever see a new vampire. That is not to say, however, that Meyers has added to the genre or species. I would be remiss to say so. Even with pulling on the giants that have come before, Painter did make an effort to make the vampires her own. I thought the concept of a comarre was quite interesting. Add to that the trained and hardened vampire killing side brings the story up to a new level. The idea that vampires -- nobility no less -- are sustained by some of the only people trained to kill them is itself a beautiful irony. Even though the comarre training is a deeply guarded secret, one has to wonder if the vampires are so easily kept in the dark -- pun not intended. Without the full knowledge of the comarre training, wouldn't allowing a comar or comarre their freedom after 100 years cause some to pause? Living so closely with humans means that they would gain some knowledge whether intimate or not. And I'm not talking about sex. Whatever you think, drinking blood is an intimate act! That aside, the vampire, while spoiling their major food source, either has great trust in their comar/comarre or they are completely lost in their arrogance and refuse to face reality.<br /><br />Looking at Aunt Maris, I wonder why the vampires choose to allow their food source an option of leaving. Further, if they tire of their property, why do they not trade it or kill them?<br /><br />And, I'm not sorry to say it, the mopey, tall-dark-and-handsome, Byronic hero vampires are getting on my nerves! I want a vampire that doesn't apologize for what it is! I'm tired of this constant identity crisis! And no more vegetarian vampires. Come on people, it was already done -- masterfully I might add -- with Louis. To get right down to it, I want Lestat -- or something similar. I want a ruthless, cold-blooded killer. A predator that is able to seamlessly camouflage themselves to attract more prey. Why are vampires sexy, emit this bestial mystique that drive humans crazy? For the same reason angler fish have a phosphorescent light: to attract prey! While I understand romanticizing vampires to a point, I think we've essentially castrated them with all of the \\""noble savage\\"" mentality that can be seen in modern literature. Granted, I understand that living for centuries watching people die will take a toll on anyone, but when is enough enough?<br /><br />You want to see a real vampire, read LeFanu's Carmilla which predates Dracula.<br /><br />Let's get serious here, people, would you knowingly sleep with something that desires -- no, wait, something that NEEDS to kill you in order to survive? In real life, do you see prey snuggle up to the predator? Did Bundy's victims knowingly fawn all over him and willingly spread their legs? Hell no! Why, then, do we assume that the vampire won't kill you? Honestly, that's one of the things I appreciate about the Dresden Files: Butcher tells it like it is.<br /><br />Given the nature of vampires in modern society, I did find myself enjoying this book. At the beginning, I found myself having a hard time engaging. Usually, if it takes a book more than a few pages to grab my attention, I found myself pushing through because I wanted to know what would happen. However, the relationship between Mal and Chrysabelle was entirely too predictable. the same can be said of the Mal and Tatiana's relationship. Even though it is not said outright, I saw it coming a mile away. That being said, however, I found myself enjoying Tatiana. She did tend to be stupid and allow her hubris to blind her, but she knew what she was.<br /><br />Because I forced myself to continue plowing through the book, I did find a gem under the predictable characters, relationships, and plot devises. By the end of the book, I am willing to give this book four skulls.aging. Usually, if it takes a book more than a few pages to grab my attention, I found myself pushing through because I wanted to know what would happen. However, the relationship between Mal and Chrysabelle was entirely too predictable. the same can be said of the Mal and Tatiana's relationship. Even though it is not said outright, I saw it coming a mile away. That being said, however, I found myself enjoying Tatiana. She did tend to be stupid and allow her hubris to blind her, but she knew what she was.<br /><br />Because I forced myself to continue plowing through the book, I did find a gem under the predictable characters, relationships, and plot devises. By the end of the book, I am willing to give this book four skulls."
741,1434912183,4,"I am fascinated with anything historical in time. Whether it is from the US or another country, I just crave to learn more about the historical way of life, customs, etc. That is one of the reasons I was drawn to this book aside from the mysterious woman on the cover. It promised a great love story, suspense, and the chance to learn of historical customs in China.<br /><br />This book didn't turn out to be what I thought it would be. There are a lot of events that disturbed me in this novel, and if you surprise easily I wouldn't recommend it. One of the most disturbing to me was Prince Yin-jeng's sexual encounters with young boys. I couldn't hardly stomach the details in which the events were explained, even though that is how things were done in imperial court back then. All in all I felt it was a very sad novel, and I was very upset by the ending. I felt the book focused on more carnage than anything. Without spoiling the novel I will just say that there was no way I could have at all predicted how things would turn out for our characters so the unpredictability of the novel was what kept me reading. The one thing I did like about this novel is Opal Moon's will to overcome all obstacles thrown her way. Having been abandoned by her mother at a young age and raised by foster parents serving as their maidservant, she had to learn at a young age to be independent and diligent. This shows through her character and it was easy to admire her at times despite her young age. Even though she succumbed to her passions with Prince Yin-chen eventually, and despite her ardent Christian beliefs she continued to try to do the right thing. The problem arose when there became too many obstacles for her to try and overcome all alone and instead of seeking wiser help she tried to take things into her own hands.<br />I wouldn't recommend this book for anyone under the age of eighteen due to sexually graphic/disturbing content. Despite the fact that this novel wasn't quite what I expected it was very well researched, and very well written. I was hooked in by Opal Moon, and I couldn't wait to see how things would turn out for her in the end.<br /><br />DISCLAIMER: I received a complimentary copy of this book for review as a member of the Dorrance Publishing Book Review Team. All opinions expressed are mine alone.ted it was very well researched, and very well written. I was hooked in by Opal Moon, and I couldn't wait to see how things would turn out for her in the end.<br /><br />DISCLAIMER: I received a complimentary copy of this book for review as a member of the Dorrance Publishing Book Review Team. All opinions expressed are mine alone."
742,0451235843,2,"I knew I would not like this one and I was so right about that. A horrible ending that was just a kick in the stomach to the faithful readers who wanted Wellsie back.. The only part worth reading was John and Xhex and that really should have been in Lover Mine..I will not say never again to Ward, but I sure won't be buying anymore. I borrowed this one.."
743,1937007448,4,"Prepare to say a fond farewell to Sookie Stackhouse, because \\""Deadlocked\\"" is the penultimate volume of the Southern Vampire series.<br /><br />But even if there's only one more book, the twelfth book about the telepathic waitress and her vampire and/or were connections is a pretty solid one. It's a rather sad book in places, since Sookie's relationship to Eric seems to be cracking into pieces, but it has that lovable balance of unpretentious Southernness mixed with vampire/were stuff.<br /><br />A conference between Felipe and Eric goes horribly awry when a young woman (whom Eric had taken blood from) is found dead outside Eric's home. Unsurprisingly, Sookie and Eric are both suspects, and Sookie suspects that Eric is keeping something from her. Even odder, her death is linked to the fae -- and Sookie is sure that she was hired to lure Eric.<br /><br />As she juggles family matters, a nosy were, a birth and a forthcoming wedding, Sookie also starts investigating the girl's death. She also has some other problems to deal with, like a stranger's interest in the cluviel dor and the arrival of a vampire queen who wants Eric. But unraveling these conspiracies will reveal some of the nastiest betrayals Sookie has ever encountered.<br /><br />As always, Charlaine Harris' writing is like slipping into a soft, well-worn sweater that smells vaguely of magnolia trees. There's just something very pleasant and homey about her prose, and this novel is somewhat smoother than the last few book -- the narrative can switch fluidly from descriptions of the fairy world to \\""House Hunters International.\\"" Trippy.<br /><br />However, \\""Deadlocked\\"" has a sharply bittersweet flavor as well, with Sookie finding out the hard way that lots of people can leave you heartbroken (not just lovers!). A few parts of the book are depressing, particularly since Sookie's relationship with Eric is clearly crumbling -- she even admits that while the sex is great (not that we see any), they're not doing so well emotionally.<br /><br />It also has the feeling of a transition book -- lots of people are getting engaged and producing babies, and a few actually leave. Harris seems to be wrapping up various ongoing subplots, including a massive one close to Sookie's own heart.<br /><br />So unsurprisingly this is a wrenching novel for Sookie. She's still a tough, confident woman, but she also has to grapple with the semi-conscious knowledge that her romance with Eric is under attack, and that people may be trying to get to the cluviel dor. Eric is strangely distant in this story even when he appears; Sam seems to have taken a more central role. I call romance!<br /><br />\\""Deadlocked\\"" is a solid penultimate chapter to the Southern Vampire series -- and while the mood is sadder than in the last few books, Charlaine Harris injects plenty of charm into her story.ell emotionally.<br /><br />It also has the feeling of a transition book -- lots of people are getting engaged and producing babies, and a few actually leave. Harris seems to be wrapping up various ongoing subplots, including a massive one close to Sookie's own heart.<br /><br />So unsurprisingly this is a wrenching novel for Sookie. She's still a tough, confident woman, but she also has to grapple with the semi-conscious knowledge that her romance with Eric is under attack, and that people may be trying to get to the cluviel dor. Eric is strangely distant in this story even when he appears; Sam seems to have taken a more central role. I call romance!<br /><br />\\""Deadlocked\\"" is a solid penultimate chapter to the Southern Vampire series -- and while the mood is sadder than in the last few books, Charlaine Harris injects plenty of charm into her story."
744,1937007448,3,"-----SOME SPOILER ALERTS-----<br /><br />The much anticipated Sookie Stackhouse book is finally out, but I'm disappointed with the result. It seems that the author does not take the time to write the beloved books like she did in the first half of the series. After reading the last five or so books in a relatively short period, I've become annoyed with all the repetitive scenes the author keeps adding. If you notice Sookie makes a whole lotta coffee, sings badly in her car and talks about books she picks up from the library.<br /><br />In this particular book, I was not happy how so many questions were left unanswered. Its pretty much up in the air on who she may end up with in the end...Bill or Eric. In my opinion I hope it is Bill.  Plus, I've never been a big fan of the whole Fae aspect Sookie is involved in. Don't care for Niall, or Claude or Dermont, none of them. It was better when it was just vampires and shifters. And, oh my god how many more bodies is she going to have to deal with? I'm surprised her house is not filled with the ghosts of the people or supes she has been responsible for killing, since they all took place on her property. Another person is disposed of in her kitchen and it is just too much. I'd have had a breakdown if my place was surrounded by so much death, and my nights would be filled with nightmares. I don't think she has much of a conscience anymore.<br /><br />The book is suspenseful in some parts, still ok all around, but not what the series used to be.<br /><br />The author better end this series with a huge bang, or I won't be recommending it to people anymore, at least not past the seventh book. I want f-ing fireworks for the final book!"
745,1573244988,4,Interesting and helpful information that is very thought provocating to the point that it helps you in your everyday dealing with other people.
746,B007W69QXW,2,"Reason for Reading:  The book looked beautiful and sounded interesting.<br /><br />First off, let me say that I was not going to give this book a rating as I was flummoxed as to what I should rate it.  This has never happened to me before but then when I thought about it, not giving the book a rating was copping out.  My rating is like giving the book a 50%; I kind of feel like the right person would enjoy this book much more than I did and could deservedly give it a higher rating.<br /><br />The illustration is absolutely fantastic, stunning and what I appreciated about this book.  On illustration alone I would rate it a 5/5.  Each page is awesome and the book is printed in an over sized horizontal format to really emphasize the panoramic views.  Even though we are looking at insects here, they are up close and take on the aspects of an almost alien species.  If these were photographs, I'd be freaked out by the insects but these CG paintings are incredibly beautiful.<br /><br />As to the book's story.  It is in verse and to tell the truth I was utterly confused.  Here my rating would be a 0/5.  You can read the publisher's summary but from reading the words I had no idea what was going on.  Certain phrases and groups of words appealed to my sense of literature, but I am not a poetry person and could not find a story within the verse.  All I could tell was the beginning was happy, then the story turned very dark in the middle and finally became exhilarating at the end.  However, I do not read a book to receive random emotions.  I think the right person for this book must first be someone who appreciates unorthodox verse, then secondly will appreciate the illustration of that verse.  This was not my kind of book."
747,1601423799,5,"This book is a compelling read. It is a manifesto of sorts, one that I recommend everyone reads. We need to recognize the place for work, and the place for family. There is a balance, and we need both in our lives to be more complete. Stanley does an excellent job holding attention, and fiction readers will find Stanley's brilliance with script a convincing reason to give this nonfiction read a shot. Conveying biblical truth in not just a biblical, but life-relevant, manner, Stanley teaches the readers simple yet necessary life truths. An essential read for everyone.<br /><br />Read the full review and FTC disclosures at scriptedgenius(dot)com."
748,0805210377,5,"This book is Rabbi Aryeh Kaplan's, obm, introductory guide to Jewish meditation.  It gives the reader some basic facts about Jewish meditation, such as what meditation is, why one should meditate, as well as practical information on how one should go about meditating the Jewish way.  Too often, people think of meditation as something practiced by Eastern religions, such as Buddhism.  But Rabbi Kaplan makes clear that there is an established history of meditation in the Jewish tradition, which has been used by the Hasidim for centuries, specifically by the Breslov branch of Chassidism (they call it \\""Hitbodedut\\""), as well as by the Jewish prophets in the Tanach, who apparently used meditative techniques to attain their mystical prophecies.<br />This book is a great introduction to Rabbi Kaplan's other, more esoteric books on meditation, Meditation and the Bible, and Meditation and the Kabbalah (please see my reviews of both of these books).  I have read all three, and find this book to be the easiest to understand, as well as the most practical.<br />Five stars out of five for this excellent text from a renowned modern-day Jewish scholar who was taken from this world too soon.  Shalom!"
749,1580171052,3,"Am uncertain how this book will work out!Growing grapes in Wyoming is pretty much a crap shoot, but now that some from Canada are more winter hardy, decided to give it an other shot as used chokecherries in previous tries which worked OK. Just thought some real ideas wouldn't hurt....will let you know, maybe next year if anything lives thru the winter."
750,0451236750,5,"In Sea Harbor, Massachusetts, the Seaside Knitters (Nell Endicott, Birdie Favazza and Cass Halloran) and the Seaside Knitting Studio owner Izzy Perry are close knit friends.  Birdie's kind-hearted brother-in-law Nicholas Marietti (younger sibling to her late husband Joseph) arrives in town.  He takes Birdie with him to meet a female he brought with him.<br /><br />The next day Izzy, her Aunt Nell and Cass meet at the store where a ten years old girl Gabby asks all sorts of questions when her grandma Birdie arrives.  Gabby's grandfather was Joseph who was unaware he had a love child.  Gabby becomes friends with everyone even misanthropic fisherman, Finn who refuses to sell or keep his property up to the standard the council demands.  When Cass finds his corpse, she becomes the prime suspect so the Seaside Knitters including the precious newest member Gabby investigate.<br /><br />This regional Seaside Knitters amateur sleuth (see A Holiday Yarn and The Wedding Shawl) is a fun whodunit starring intrepid females.  Gabby adds freshness to the mix though her extroverted trusting nature seems out of place for someone growing up near Central Park.  The rotating perspective of the key cast enhances an engaging cozy as a precocious tweener brings New York shtick to Massachusetts.<br /><br />Harriet Klausner"
751,006205984X,5,"Growing up in Alabama, Ruth Wasserman wanted to fit in, but being a curly haired junk food Jew made her stand out from the predominantly white Baptist students who she attended high school with.  Making her feel even more of an outcast was her brother the golden one David was a popular soccer star.  Because of her low self-esteem, Ruth escaped Alabama to attend college out of state where she lost a ton of weight to become unhealthily emaciated.<br /><br />Following her freshman year in Michigan she comes home for the summer to work as a lifeguard and teacher of young children at the local pool alongside of David.  However besides her food disorder, her sibling seems different and distant towards her even lost his thrill for soccer though he plays at school in Atlanta.  Their parents fear the future relationship between them without their children at home.  When Ruth rescues young Tanisha from drowning, instead of a heroine she is scorned and faces a lawsuit from angry parents over neglect.  She also hides her sibling's secret from everyone though she knows he is at fault for the delay by not being poolside.  Finally there is David's friend Chris.<br /><br />This is a warm family drama starring a teenager who has spent her life feeling like a fish out of water, but proves she is a steel magnolia as she blossoms into a brave young woman performing difficult Balancing Acts between her family, her friends, Chris, her job and racial accusations.  Fans will enjoy the trials and tribulations of Ruth who saves herself by reaching out to save others.<br /><br />Harriet Klausner"
752,0440245435,3,"These two early Mary Balogh re-issues have heroes who are friends, but the stories are more closely connected by a look at what happens to people who wear bright colors. The flamboyantly dressed hero of the \\""The Famous Heroine\\"" wears turquoise, fuschia, and lemon yellow, among other hues. The heroine assumes he is gay. The bonnet that the heroine wears out of necessity in \\""The Plumed Bonnet\\"" has fuschia and hot pink feathers, causing the hero to assume that the heroine is a woman of loose morals.<br /><br />Rating a double novel is difficult. Readers are bound to like one book better than the other. I was surprised at my reaction: usually, I like Balogh's light-hearted stories better than the angst-laden ones.<br /><br />This time, the disaster-prone, klutzy Cora -- the famous heroine of the title -- grated on my nerves. Perhaps I am getting too old for young, gauche, naive heroines. And her hero was in love with someone else. And he kept \\""my dear-ing\\"" her in a patronizing way.<br /><br />I liked \\""The Plumed Bonnet\\"" better. The heroine was the equivalent of a big lottery winner today. Stephanie walked off her soul-crushing job, met with a series of disasters on the way to claiming her fortune, and eventually had to face some of life's more difficult questions about who she really was and what she was willing to do to please other people. Stephanie had the maturity and insight that Cora might never attain. At best, though, Stephanie's story seemed not to be among Balogh's most interesting tales."
753,0615577318,5,Denise Malloy underlines the true reasons I am childless and shines a light on why my mother was such a mother herself.  Ms Malloy has the ability to laugh at her own predicament and she's not above carrying out the mother of all threat's...I'll embarrass you!
754,0983086303,5,The book opens as expected for a post apocalyptic story with a background of what drove the society to these domes and possibly government conspiracies. It explains the new United States how it operates and the new geography. The book takes a wonderful turn into a military battle with great details of weapons and strategy. This is a book I will keep in my collection and read over again through the years.
755,0399159010,5,"Jenny has a wealth of fantastical (I'm stuck on that word since seeing Memphis - also five stars) stories to entertain readers.  If you don't mind vulgarity, it is immensely funny and sensitive.  I bought this book on a whim, and to quote Jenny, \\""What the F___?\\""  (Not sure I can actually type that in a review.)  I love that she is irreverent.  I love that she makes up words which make perfect sense.  I love that she developed a taste for personable and well-accoutered taxidermied (is that a word?) rodents and other unusual dead things.  I love that she has a kind heart for the un-dead as well.  I was coming off a succession of serious novels with depressing characters populating bleak tales of despair...so thank you for the laughs Jenny.  I needed this.  Potential readers, I defy you to read these chapter titles and not want to buy this book immediately:  Stanley, the Magical Talking Squirrel; The Psychopath on the Other Side of the Bathroom Door; Honestly, I Don't Even Know Where I Got That Machete; And Then I Snuck a Dead Cuban Alligator on an Airplane (spoiler alert - this chapter has the funniest line in the book...go find it)."
756,1613821298,5,"Point: Both good and evil exist in this world, but there is one who understands it all<br /><br />Path: Chesterton leads the reader through twist and turn in this running novel. Anarchists and police officers meet and unmask one another. Giant elephants, twisted smiles, hot air balloons, and a man in the dark make this story a revealer of surprises every page.<br /><br />Sources: Chesterton was describing the insanity he saw all around him at the beginning of the 20th century. His fantastic imagination lights a fire which burns for days in the mind of the reader.<br /><br />Agreement: This world is on its head, but at least there is one who knows it all. And that one is slowly showing a few.<br /><br />Personal App: Although I have had to work through this several times, I keep wanting to read it again. There is so much there.<br /><br />Favorite Quote: \\""We say that the most dangerous criminal now is the entirely lawless modern philosopher. Compared to him, burglars and bigamists are essentially moral men; my heart goes out to them. They accept the essential ideal of man; they merely seek it wrongly. Thieves respect property. They merely wish the property to become their property that they may more perfectly respect it. But philosophers dislike property as property; they wish to destroy the very idea of personal possession.\\""<br /><br />It would be worth another read and I would recommend it."
757,0615504396,5,"Some Americans have always been turned off by American politicians who seem so out of touch with the mass of citizens. Many were added to those discontents during the congressional gridlock battles over health care and budget deficits. And more recently a new class of disenchanted were added to the list because of the extreme negative campaigning experienced in the 2012 Republican primaries.<br /><br />If you fit into any of these groups have you ever wondered what can be done to improve our political system and elevate our democracy to a more civil level? Author Jim Lynch pondered these desires and put them in writing in a novel entitled The 2020 Players: A Futuristic Account of the 2020 Presidential Election Year.<br /><br />The 2020 Players is a futuristic story of the Presidential Election of 2020. The plot goes beyond the election, however, as the author weaves in subplots involving domestic and international terrorism.<br /><br />The election itself is a harbinger of possible future reform in America as it involves a viable third party candidate who stands a real chance of getting elected. The sitting president is bound by a new amendment to the U.S. Constitution which limits her to a single, six-year term and must live under a provision which bans her from participating in politics while in office.<br /><br />The plot picks up quickly and becomes very fast-paced and unpredictable as it nears an end which leaves the reader hopeful and optimistic about the future of American politics - much needed feelings. You will enjoy this book and will soon be talking about it with your friends."
758,2800117877,5,"I read this comic back in early 90s in an arabic kids magazine \\""I was kid of course back then\\"" I attached to these small details about cats life in that magic story .<br />It's one of the best \\""Pilot\\""-as in TV terms for comics series ever<br />I hope I'd find it soon in English."
759,1595408843,4,"Mark Wilensky identifies key obstacles to growth and helps show you how to get your sales team to think analytically, rather than emotionally. The book also does a great job showing salespeople that growth is not a luxury, it is an absolute neccesity for your success in sales."
760,1616087080,4,"Government cover-ups, like the current \\""Fast and Furious \\"" gun-running to Mexico, engineered by the creepy  Eric Holder,are not new.  AND Exhibit #1 [ and possibly the gold standard for such things ] was the JFK \\""hit\\"". This is n't about the murder in  Dallas  specifically but the fallout on people who knew about the hit and who did it. And Mary knew.<br />Mary Pinchot  Meyer is the star of this book,not  JFK,and that is good;she is a mesmerizing woman. A lot of familiar ground,but enough that isn't to make it worth the time and cost."
